2.452452452452452414e-01,2.452452452452452414e-01,2.452452452452452414e-01,2.452452452452452414e-01
6.368868868868868272e-02,6.368868868868868272e-02,6.368868868868868272e-02,6.368868868868868272e-02
9.250479207936663367e-03,9.250479207936663367e-03,9.250479207936663367e-03,9.250479207936663367e-03
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
